Program	Message	Time	Details
PAC-MAN Championship Edition DX+	key down	1718304	Left
PAC-MAN Championship Edition DX+	key up	1718319	Down
PAC-MAN Championship Edition DX+	key down	1718444	Down
PAC-MAN Championship Edition DX+	key up	1718475	Left
PAC-MAN Championship Edition DX+	key up	1718959	Down
PAC-MAN Championship Edition DX+	key down	1719053	Up
PAC-MAN Championship Edition DX+	key up	1719255	Up
PAC-MAN Championship Edition DX+	key down	1719318	Left
PAC-MAN Championship Edition DX+	key up	1719801	Left
PAC-MAN Championship Edition DX+	key down	1719911	Down
PAC-MAN Championship Edition DX+	key up	1720238	Down
PAC-MAN Championship Edition DX+	key down	1720425	Right
PAC-MAN Championship Edition DX+	key up	1720784	Right
PAC-MAN Championship Edition DX+	key down	1720893	Up
PAC-MAN Championship Edition DX+	key up	1721127	Up
PAC-MAN Championship Edition DX+	key down	1721221	Right
PAC-MAN Championship Edition DX+	key down	1721564	Down
PAC-MAN Championship Edition DX+	key up	1721580	Right
PAC-MAN Championship Edition DX+	key up	1721923	Down
PAC-MAN Championship Edition DX+	key down	1722095	Down
PAC-MAN Championship Edition DX+	key up	1722297	Down
PAC-MAN Championship Edition DX+	key down	1722344	Right
PAC-MAN Championship Edition DX+	key down	1722703	Up
PAC-MAN Championship Edition DX+	key up	1722719	Right
PAC-MAN Championship Edition DX+	key down	1722921	Left
PAC-MAN Championship Edition DX+	key up	1722968	Left
PAC-MAN Championship Edition DX+	key down	1723077	Left
PAC-MAN Championship Edition DX+	key up	1723109	Up
PAC-MAN Championship Edition DX+	key down	1723483	Down
PAC-MAN Championship Edition DX+	key up	1723499	Left
PAC-MAN Championship Edition DX+	key down	1723639	Left
PAC-MAN Championship Edition DX+	key up	1723655	Down
PAC-MAN Championship Edition DX+	key down	1723873	Down
PAC-MAN Championship Edition DX+	key up	1723904	Left
PAC-MAN Championship Edition DX+	key down	1723998	Left
PAC-MAN Championship Edition DX+	key up	1724013	Down
PAC-MAN Championship Edition DX+	key down	1724123	Down
PAC-MAN Championship Edition DX+	key up	1724138	Left
PAC-MAN Championship Edition DX+	key up	1724513	Down
PAC-MAN Championship Edition DX+	key down	1724528	Right
PAC-MAN Championship Edition DX+	key up	1724637	Right
PAC-MAN Championship Edition DX+	key down	1724793	Up
PAC-MAN Championship Edition DX+	key up	1724949	Up
PAC-MAN Championship Edition DX+	key down	1725199	Left
PAC-MAN Championship Edition DX+	key up	1725449	Left
PAC-MAN Championship Edition DX+	key down	1725651	Up
PAC-MAN Championship Edition DX+	key up	1725870	Up
PAC-MAN Championship Edition DX+	key down	1725963	Right
PAC-MAN Championship Edition DX+	key down	1726275	Down
PAC-MAN Championship Edition DX+	key up	1726322	Right
PAC-MAN Championship Edition DX+	key down	1726556	Right
PAC-MAN Championship Edition DX+	key up	1726556	Down
PAC-MAN Championship Edition DX+	key down	1726806	Up
PAC-MAN Championship Edition DX+	key up	1726853	Right
PAC-MAN Championship Edition DX+	key down	1726946	Right
PAC-MAN Championship Edition DX+	key up	1726977	Up
PAC-MAN Championship Edition DX+	key down	1727289	Down
PAC-MAN Championship Edition DX+	key up	1727336	Right
PAC-MAN Championship Edition DX+	key down	1727586	Right
PAC-MAN Championship Edition DX+	key up	1727601	Down
PAC-MAN Championship Edition DX+	key down	1727976	Up
PAC-MAN Championship Edition DX+	key up	1728007	Right
PAC-MAN Championship Edition DX+	key up	1728428	Up
PAC-MAN Championship Edition DX+	key down	1728818	Down
PAC-MAN Championship Edition DX+	key up	1729115	Down
PAC-MAN Championship Edition DX+	key down	1729161	Left
PAC-MAN Championship Edition DX+	key up	1729676	Left
PAC-MAN Championship Edition DX+	key down	1730815	Up
PAC-MAN Championship Edition DX+	key up	1731127	Up
PAC-MAN Championship Edition DX+	key down	1731767	Up
PAC-MAN Championship Edition DX+	key up	1732063	Up
PAC-MAN Championship Edition DX+	key down	1734637	Up
PAC-MAN Championship Edition DX+	key up	1735011	Up
PAC-MAN Championship Edition DX+	key down	1735323	Right
PAC-MAN Championship Edition DX+	key up	1735417	Right
PAC-MAN Championship Edition DX+	key down	1736088	Up
PAC-MAN Championship Edition DX+	key up	1736228	Up
PAC-MAN Championship Edition DX+	key down	1736306	Right
PAC-MAN Championship Edition DX+	key up	1736899	Right
PAC-MAN Championship Edition DX+	key down	1737913	Down
PAC-MAN Championship Edition DX+	key up	1738350	Down
PAC-MAN Championship Edition DX+	key down	1739535	Left
PAC-MAN Championship Edition DX+	key up	1739769	Left
PAC-MAN Championship Edition DX+	key down	1740986	Up
PAC-MAN Championship Edition DX+	key up	1741142	Up
PAC-MAN Championship Edition DX+	key down	1741220	Right
PAC-MAN Championship Edition DX+	key up	1741563	Right
PAC-MAN Championship Edition DX+	key down	1748880	Return
PAC-MAN Championship Edition DX+	key up	1748927	Return
PAC-MAN Championship Edition DX+	key down	1752250	Back
PAC-MAN Championship Edition DX+	key up	1752359	Back
PAC-MAN Championship Edition DX+	key down	1753763	Back
PAC-MAN Championship Edition DX+	key up	1753888	Back
PAC-MAN Championship Edition DX+	key down	1757476	Down
PAC-MAN Championship Edition DX+	key up	1757616	Down
PAC-MAN Championship Edition DX+	key down	1758068	Up
PAC-MAN Championship Edition DX+	key up	1758193	Up
PAC-MAN Championship Edition DX+	key down	1758521	Return
PAC-MAN Championship Edition DX+	key up	1758614	Return
PAC-MAN Championship Edition DX+	key down	1760518	Return
PAC-MAN Championship Edition DX+	key up	1760596	Return
PAC-MAN Championship Edition DX+	key down	1765057	Up
PAC-MAN Championship Edition DX+	key up	1765244	Up
PAC-MAN Championship Edition DX+	key down	1765900	Right
PAC-MAN Championship Edition DX+	key up	1766118	Right
PAC-MAN Championship Edition DX+	key down	1766212	Down
PAC-MAN Championship Edition DX+	key up	1766446	Down
PAC-MAN Championship Edition DX+	key down	1767054	Right
PAC-MAN Championship Edition DX+	key up	1767241	Right
PAC-MAN Championship Edition DX+	key down	1767647	Up
PAC-MAN Championship Edition DX+	key up	1767818	Up
PAC-MAN Championship Edition DX+	key down	1768318	Down
PAC-MAN Championship Edition DX+	key up	1768380	Down
PAC-MAN Championship Edition DX+	key down	1768442	Down
PAC-MAN Championship Edition DX+	key up	1768520	Down
PAC-MAN Championship Edition DX+	key down	1768661	Right
PAC-MAN Championship Edition DX+	key up	1768973	Right
PAC-MAN Championship Edition DX+	key down	1769300	Up
PAC-MAN Championship Edition DX+	key up	1769441	Up
PAC-MAN Championship Edition DX+	key down	1769488	Left
PAC-MAN Championship Edition DX+	key up	1769956	Left
PAC-MAN Championship Edition DX+	key down	1770065	Return
PAC-MAN Championship Edition DX+	key up	1770221	Return
PAC-MAN Championship Edition DX+	key down	1770954	Right
PAC-MAN Championship Edition DX+	key up	1771016	Right
PAC-MAN Championship Edition DX+	key down	1771094	Up
PAC-MAN Championship Edition DX+	key up	1771313	Up
PAC-MAN Championship Edition DX+	key down	1772077	Right
PAC-MAN Championship Edition DX+	key up	1772327	Right
PAC-MAN Championship Edition DX+	key down	1772389	Down
PAC-MAN Championship Edition DX+	key up	1773060	Down
PAC-MAN Championship Edition DX+	key down	1773294	Left
PAC-MAN Championship Edition DX+	key up	1773419	Left
PAC-MAN Championship Edition DX+	key down	1773715	Down
PAC-MAN Championship Edition DX+	key up	1773856	Down
PAC-MAN Championship Edition DX+	key down	1773949	Left
PAC-MAN Championship Edition DX+	key up	1774168	Left
PAC-MAN Championship Edition DX+	key down	1774745	Down
PAC-MAN Championship Edition DX+	key up	1774948	Down
PAC-MAN Championship Edition DX+	key down	1776102	Up
PAC-MAN Championship Edition DX+	key up	1776258	Up
PAC-MAN Championship Edition DX+	key down	1776305	Left
PAC-MAN Championship Edition DX+	key up	1776648	Left
PAC-MAN Championship Edition DX+	key down	1776898	Down
PAC-MAN Championship Edition DX+	key up	1777163	Down
PAC-MAN Championship Edition DX+	key down	1777849	Right
PAC-MAN Championship Edition DX+	key up	1778052	Right
PAC-MAN Championship Edition DX+	key down	1779066	Down
PAC-MAN Championship Edition DX+	key up	1779238	Down
PAC-MAN Championship Edition DX+	key down	1779909	Left
PAC-MAN Championship Edition DX+	key up	1780111	Left
PAC-MAN Championship Edition DX+	key down	1780985	Down
PAC-MAN Championship Edition DX+	key up	1781235	Down
PAC-MAN Championship Edition DX+	key down	1781812	Right
PAC-MAN Championship Edition DX+	key up	1781983	Right
PAC-MAN Championship Edition DX+	key down	1783481	Up
PAC-MAN Championship Edition DX+	key up	1783715	Up
PAC-MAN Championship Edition DX+	key down	1784308	Left
PAC-MAN Championship Edition DX+	key up	1784526	Left
PAC-MAN Championship Edition DX+	key down	1784760	Up
PAC-MAN Championship Edition DX+	key up	1784901	Up
PAC-MAN Championship Edition DX+	key down	1785462	Right
PAC-MAN Championship Edition DX+	key up	1785681	Right
PAC-MAN Championship Edition DX+	key down	1785868	Up
PAC-MAN Championship Edition DX+	key up	1786024	Up
PAC-MAN Championship Edition DX+	key down	1786679	Left
PAC-MAN Championship Edition DX+	key up	1786897	Left
PAC-MAN Championship Edition DX+	key down	1787428	Up
PAC-MAN Championship Edition DX+	key up	1787584	Up
PAC-MAN Championship Edition DX+	key down	1788099	Up
PAC-MAN Championship Edition DX+	key up	1788223	Up
PAC-MAN Championship Edition DX+	key down	1788738	Left
PAC-MAN Championship Edition DX+	key up	1788988	Left
PAC-MAN Championship Edition DX+	key down	1790064	Up
PAC-MAN Championship Edition DX+	key up	1790220	Up
PAC-MAN Championship Edition DX+	key down	1790501	Left
PAC-MAN Championship Edition DX+	key up	1790688	Left
PAC-MAN Championship Edition DX+	key down	1791593	Up
PAC-MAN Championship Edition DX+	key up	1791765	Up
PAC-MAN Championship Edition DX+	key down	1792092	Left
PAC-MAN Championship Edition DX+	key up	1792295	Left
PAC-MAN Championship Edition DX+	key down	1792747	Up
PAC-MAN Championship Edition DX+	key up	1792888	Up
PAC-MAN Championship Edition DX+	key down	1793527	Left
PAC-MAN Championship Edition DX+	key up	1793746	Left
PAC-MAN Championship Edition DX+	key down	1794089	Up
PAC-MAN Championship Edition DX+	key up	1794307	Up
PAC-MAN Championship Edition DX+	key down	1795197	Down
PAC-MAN Championship Edition DX+	key up	1795368	Down
PAC-MAN Championship Edition DX+	key down	1795509	Up
PAC-MAN Championship Edition DX+	key up	1795821	Up
PAC-MAN Championship Edition DX+	key down	1796008	Down
PAC-MAN Championship Edition DX+	key up	1797895	Down
PAC-MAN Championship Edition DX+	key down	1798005	Right
PAC-MAN Championship Edition DX+	key up	1798613	Right
PAC-MAN Championship Edition DX+	key down	1798878	Up
PAC-MAN Championship Edition DX+	key up	1799175	Up
PAC-MAN Championship Edition DX+	key down	1800969	Left
PAC-MAN Championship Edition DX+	key up	1801655	Left
PAC-MAN Championship Edition DX+	key down	1802092	Down
PAC-MAN Championship Edition DX+	key up	1802326	Down
PAC-MAN Championship Edition DX+	key down	1802607	Left
PAC-MAN Championship Edition DX+	key up	1802887	Left
PAC-MAN Championship Edition DX+	key down	1802919	Up
PAC-MAN Championship Edition DX+	key up	1803231	Up
PAC-MAN Championship Edition DX+	key down	1803309	Right
PAC-MAN Championship Edition DX+	key up	1803543	Right
PAC-MAN Championship Edition DX+	key down	1803589	Up
PAC-MAN Championship Edition DX+	key up	1803933	Up
PAC-MAN Championship Edition DX+	key down	1804104	Right
PAC-MAN Championship Edition DX+	key down	1804884	Down
PAC-MAN Championship Edition DX+	key up	1804884	Right
PAC-MAN Championship Edition DX+	key up	1805820	Down
PAC-MAN Championship Edition DX+	key down	1805836	Left
PAC-MAN Championship Edition DX+	key up	1806772	Left
PAC-MAN Championship Edition DX+	key down	1806803	Up
PAC-MAN Championship Edition DX+	key up	1807053	Up
PAC-MAN Championship Edition DX+	key down	1807084	Left
PAC-MAN Championship Edition DX+	key up	1807333	Left
PAC-MAN Championship Edition DX+	key down	1807380	Up
PAC-MAN Championship Edition DX+	key up	1807708	Up
PAC-MAN Championship Edition DX+	key down	1807848	Right
PAC-MAN Championship Edition DX+	key up	1808238	Right
PAC-MAN Championship Edition DX+	key down	1808285	Up
PAC-MAN Championship Edition DX+	key up	1809159	Up
PAC-MAN Championship Edition DX+	key down	1809237	Right
PAC-MAN Championship Edition DX+	key up	1809954	Right
PAC-MAN Championship Edition DX+	key down	1810688	Down
PAC-MAN Championship Edition DX+	key up	1810828	Down
PAC-MAN Championship Edition DX+	key down	1810937	Right
PAC-MAN Championship Edition DX+	key up	1811124	Right
PAC-MAN Championship Edition DX+	key down	1811624	Up
PAC-MAN Championship Edition DX+	key up	1811842	Up
PAC-MAN Championship Edition DX+	key down	1812076	Left
PAC-MAN Championship Edition DX+	key up	1812326	Left
PAC-MAN Championship Edition DX+	key down	1812466	Down
PAC-MAN Championship Edition DX+	key up	1812887	Down
PAC-MAN Championship Edition DX+	key down	1813012	Left
PAC-MAN Championship Edition DX+	key up	1813901	Left
PAC-MAN Championship Edition DX+	key down	1815180	Down
PAC-MAN Championship Edition DX+	key up	1815321	Down
PAC-MAN Championship Edition DX+	key down	1815383	Right
PAC-MAN Championship Edition DX+	key up	1815680	Right
PAC-MAN Championship Edition DX+	key down	1816226	Up
PAC-MAN Championship Edition DX+	key up	1816319	Up
PAC-MAN Championship Edition DX+	key down	1816366	Right
PAC-MAN Championship Edition DX+	key up	1816772	Right
PAC-MAN Championship Edition DX+	key down	1817099	Up
PAC-MAN Championship Edition DX+	key up	1817380	Up
PAC-MAN Championship Edition DX+	key down	1817957	Right
PAC-MAN Championship Edition DX+	key up	1818269	Right
PAC-MAN Championship Edition DX+	key down	1818956	Up
PAC-MAN Championship Edition DX+	key up	1819080	Up
PAC-MAN Championship Edition DX+	key down	1819174	Left
PAC-MAN Championship Edition DX+	key up	1819408	Left
PAC-MAN Championship Edition DX+	key down	1820016	Down
PAC-MAN Championship Edition DX+	key up	1820188	Down
PAC-MAN Championship Edition DX+	key down	1820375	Left
PAC-MAN Championship Edition DX+	key up	1820625	Left
PAC-MAN Championship Edition DX+	key down	1821155	Down
PAC-MAN Championship Edition DX+	key up	1821358	Down
PAC-MAN Championship Edition DX+	key down	1828799	Return
PAC-MAN Championship Edition DX+	key up	1828893	Return
PAC-MAN Championship Edition DX+	key down	1830702	Back
PAC-MAN Championship Edition DX+	key up	1830812	Back
PAC-MAN Championship Edition DX+	key down	1831732	Return
PAC-MAN Championship Edition DX+	key up	1831841	Return
PAC-MAN Championship Edition DX+	key down	1833120	Return
PAC-MAN Championship Edition DX+	key up	1833214	Return
PAC-MAN Championship Edition DX+	key down	1838253	Up
PAC-MAN Championship Edition DX+	key up	1838409	Up
PAC-MAN Championship Edition DX+	key down	1839080	Right
PAC-MAN Championship Edition DX+	key up	1839236	Right
PAC-MAN Championship Edition DX+	key down	1841076	Down
PAC-MAN Championship Edition DX+	key up	1841201	Down
PAC-MAN Championship Edition DX+	key down	1841311	Up
PAC-MAN Championship Edition DX+	key up	1841373	Up
PAC-MAN Championship Edition DX+	key down	1841389	Right
PAC-MAN Championship Edition DX+	key up	1841420	Right
PAC-MAN Championship Edition DX+	key down	1841560	Right
PAC-MAN Championship Edition DX+	key up	1841825	Right
PAC-MAN Championship Edition DX+	key down	1841857	Down
PAC-MAN Championship Edition DX+	key up	1842075	Down
PAC-MAN Championship Edition DX+	key down	1842106	Left
PAC-MAN Championship Edition DX+	key down	1842262	Down
PAC-MAN Championship Edition DX+	key up	1842262	Left
PAC-MAN Championship Edition DX+	key up	1842652	Down
PAC-MAN Championship Edition DX+	key down	1842699	Right
PAC-MAN Championship Edition DX+	key down	1842871	Down
PAC-MAN Championship Edition DX+	key up	1842871	Right
PAC-MAN Championship Edition DX+	key up	1843027	Down
PAC-MAN Championship Edition DX+	key down	1843089	Left
PAC-MAN Championship Edition DX+	key up	1843510	Left
PAC-MAN Championship Edition DX+	key down	1844961	Up
PAC-MAN Championship Edition DX+	key up	1845179	Up
PAC-MAN Championship Edition DX+	key down	1845928	Right
PAC-MAN Championship Edition DX+	key up	1846162	Right
PAC-MAN Championship Edition DX+	key down	1846209	Left
PAC-MAN Championship Edition DX+	key up	1846381	Left
PAC-MAN Championship Edition DX+	key down	1846412	Down
PAC-MAN Championship Edition DX+	key up	1846739	Down
PAC-MAN Championship Edition DX+	key down	1846771	Right
PAC-MAN Championship Edition DX+	key up	1847145	Right
PAC-MAN Championship Edition DX+	key down	1847161	Down
PAC-MAN Championship Edition DX+	key up	1847270	Down
PAC-MAN Championship Edition DX+	key down	1847441	Right
PAC-MAN Championship Edition DX+	key up	1847535	Right
PAC-MAN Championship Edition DX+	key down	1847566	Down
PAC-MAN Championship Edition DX+	key up	1848861	Down
PAC-MAN Championship Edition DX+	key down	1849298	Right
PAC-MAN Championship Edition DX+	key up	1850327	Right
PAC-MAN Championship Edition DX+	key down	1850343	Up
PAC-MAN Championship Edition DX+	key up	1850951	Up
PAC-MAN Championship Edition DX+	key down	1851263	Right
PAC-MAN Championship Edition DX+	key up	1851310	Right
PAC-MAN Championship Edition DX+	key down	1851357	Right
PAC-MAN Championship Edition DX+	key up	1851685	Right
PAC-MAN Championship Edition DX+	key down	1851716	Down
PAC-MAN Championship Edition DX+	key down	1853822	Left
PAC-MAN Championship Edition DX+	key up	1853822	Down
